time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, raw_of_y_d_test, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
16.386244,-0.003659,-0.001958,-1.093565,0.000086,-0.000037,0.010000,-0.000010,-0.000299,0.001618,-0.000031,0.000001,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.385267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.388199,-0.003659,-0.001958,-1.093545,0.000086,-0.000038,0.009994,-0.000001,-0.000312,0.002346,-0.000032,0.000001,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.387220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,-1
16.390152,-0.003659,-0.001958,-1.093525,0.000086,-0.000039,0.009997,-0.000004,-0.000317,0.001620,-0.000033,0.000000,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.389175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,-1
16.392105,-0.003659,-0.001958,-1.093505,0.000086,-0.000039,0.009990,-0.000087,-0.000287,-0.008380,-0.000034,-0.000000,0.000002,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.391129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,-1
16.394060,-0.003658,-0.001958,-1.093485,0.000086,-0.000040,0.009994,0.000001,-0.000336,0.001620,-0.000035,-0.000000,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.393084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,-1
16.396013,-0.003658,-0.001958,-1.093465,0.000086,-0.000040,0.009997,0.000004,-0.000344,0.001621,-0.000036,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.395037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.397968,-0.003658,-0.001958,-1.093445,0.000086,-0.000041,0.009990,-0.000080,-0.000313,-0.008379,-0.000036,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.396992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.399921,-0.003658,-0.001958,-1.093425,0.000086,-0.000042,0.009994,0.000008,-0.000361,0.001622,-0.000037,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.398945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.401876,-0.003658,-0.001958,-1.093405,0.000086,-0.000043,0.009998,0.000010,-0.000367,0.001622,-0.000038,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.400900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.403830,-0.003658,-0.001959,-1.093385,0.000086,-0.000043,0.009991,-0.000075,-0.000329,-0.008379,-0.000038,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.402853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.405785,-0.003657,-0.001959,-1.093365,0.000086,-0.000044,0.009995,0.000012,-0.000377,0.001623,-0.000039,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.404806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.407738,-0.003657,-0.001959,-1.093345,0.000086,-0.000045,0.009998,0.000012,-0.000381,0.001623,-0.000039,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.406761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,1,32,0
16.409693,-0.003657,-0.001959,-1.093325,0.000086,-0.000046,0.009992,0.000019,-0.000387,0.002350,-0.000039,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.408714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.411646,-0.003657,-0.001959,-1.093305,0.000086,-0.000046,0.009995,0.000012,-0.000385,0.001623,-0.000039,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.410669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.413601,-0.003657,-0.001959,-1.093285,0.000086,-0.000047,0.009999,0.000011,-0.000385,0.001622,-0.000039,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.412622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.415554,-0.003656,-0.001959,-1.093265,0.000086,-0.000048,0.009993,0.000016,-0.000388,0.002348,-0.000039,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.414577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.417507,-0.003656,-0.001959,-1.093245,0.000086,-0.000049,0.009996,0.000008,-0.000383,0.001621,-0.000039,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.416531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.419462,-0.003656,-0.001959,-1.093225,0.000086,-0.000049,0.009999,0.000006,-0.000381,0.001621,-0.000039,-0.000001,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.418486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.421415,-0.003656,-0.001959,-1.093205,0.000086,-0.000050,0.009993,0.000010,-0.000381,0.002347,-0.000038,-0.000000,0.000001,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.420439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.423370,-0.003656,-0.001959,-1.093185,0.000086,-0.000051,0.009996,0.000002,-0.000374,0.001620,-0.000038,-0.000000,0.000000,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.422394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.425323,-0.003656,-0.001960,-1.093165,0.000086,-0.000052,0.009999,-0.000001,-0.000370,0.001620,-0.000037,0.000000,0.000000,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.424347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.427279,-0.003655,-0.001960,-1.093145,0.000086,-0.000052,0.009993,0.000003,-0.000368,0.002346,-0.000037,0.000000,0.000000,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1500.000000,0.000000,0.000000,0.000000,0.000000,16.426300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.429232,-0.003655,-0.001960,-1.093125,0.000086,-0.000053,0.009997,-0.000005,-0.000359,0.001619,-0.000036,0.000001,0.000000,10.000000,7.000000,0.000000,0.005313,0.000022,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.428255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.431187,-0.003655,-0.001960,-1.093105,0.000086,-0.000054,0.009990,-0.000093,-0.000300,-0.008381,-0.000036,0.000001,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.067000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.430208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.433140,-0.003655,-0.001960,-1.093085,0.000086,-0.000054,0.009994,-0.000009,-0.000347,0.001619,-0.000035,0.000001,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.432163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.435095,-0.003655,-0.001960,-1.093065,0.000086,-0.000055,0.009997,-0.000011,-0.000341,0.001619,-0.000034,0.000001,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.434116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.437048,-0.003655,-0.001960,-1.093045,0.000086,-0.000056,0.009990,-0.000099,-0.000278,-0.008382,-0.000034,0.000001,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.436071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.439001,-0.003654,-0.001960,-1.093025,0.000086,-0.000056,0.009994,-0.000014,-0.000327,0.001618,-0.000033,0.000002,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.438025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.440956,-0.003654,-0.001960,-1.093005,0.000086,-0.000057,0.009998,-0.000016,-0.000319,0.001618,-0.000032,0.000002,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.439980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.442909,-0.003654,-0.001961,-1.092985,0.000085,-0.000057,0.009991,-0.000102,-0.000254,-0.008383,-0.000031,0.000002,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.441933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.444864,-0.003654,-0.001961,-1.092965,0.000085,-0.000058,0.009995,-0.000017,-0.000304,0.001618,-0.000031,0.000002,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.443888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.446817,-0.003654,-0.001961,-1.092945,0.000085,-0.000059,0.009998,-0.000018,-0.000296,0.001618,-0.000030,0.000002,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.445841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.448772,-0.003654,-0.001961,-1.092925,0.000085,-0.000059,0.009992,-0.000011,-0.000292,0.002344,-0.000029,0.000002,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.447796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.450726,-0.003653,-0.001961,-1.092906,0.000085,-0.000060,0.009995,-0.000017,-0.000279,0.001618,-0.000028,0.000002,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.449749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.452681,-0.003653,-0.001961,-1.092885,0.000085,-0.000060,0.009998,-0.000016,-0.000270,0.001618,-0.000027,0.000002,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.451702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.454634,-0.003653,-0.001961,-1.092865,0.000085,-0.000061,0.009992,-0.000009,-0.000266,0.002344,-0.000026,0.000001,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.453657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.456589,-0.003653,-0.001961,-1.092846,0.000085,-0.000061,0.009996,-0.000014,-0.000253,0.001617,-0.000025,0.000001,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.455610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.458542,-0.003653,-0.001962,-1.092826,0.000085,-0.000062,0.009999,-0.000012,-0.000244,0.001618,-0.000024,0.000001,0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.457565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.460497,-0.003653,-0.001962,-1.092806,0.000085,-0.000062,0.009993,-0.000003,-0.000239,0.002345,-0.000023,0.000001,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.459518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.462450,-0.003652,-0.001962,-1.092785,0.000085,-0.000063,0.009996,-0.000007,-0.000226,0.001619,-0.000023,0.000001,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.461473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.464403,-0.003652,-0.001962,-1.092766,0.000085,-0.000063,0.009999,-0.000004,-0.000216,0.001619,-0.000022,0.000000,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.463427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.466358,-0.003652,-0.001962,-1.092746,0.000085,-0.000063,0.009993,0.000005,-0.000212,0.002346,-0.000021,-0.000000,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.465382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.468311,-0.003652,-0.001962,-1.092726,0.000085,-0.000064,0.009997,0.000002,-0.000198,0.001620,-0.000020,-0.000000,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.467335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.470266,-0.003652,-0.001962,-1.092705,0.000085,-0.000064,0.009990,-0.000080,-0.000124,-0.008379,-0.000019,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.469290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.472219,-0.003652,-0.001962,-1.092686,0.000085,-0.000065,0.009994,0.000007,-0.000179,0.001622,-0.000018,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.471243,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.474174,-0.003651,-0.001963,-1.092666,0.000085,-0.000065,0.009997,0.000009,-0.000169,0.001622,-0.000017,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.473198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.476128,-0.003651,-0.001963,-1.092646,0.000085,-0.000065,0.009990,-0.000073,-0.000094,-0.008378,-0.000016,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.475151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.478083,-0.003651,-0.001963,-1.092626,0.000085,-0.000065,0.009994,0.000013,-0.000150,0.001622,-0.000015,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.477104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.480036,-0.003651,-0.001963,-1.092606,0.000085,-0.000066,0.009997,0.000015,-0.000140,0.001623,-0.000014,-0.000002,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.479059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.481991,-0.003651,-0.001963,-1.092586,0.000085,-0.000066,0.009991,-0.000069,-0.000065,-0.008377,-0.000013,-0.000002,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.481012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.483944,-0.003651,-0.001963,-1.092566,0.000085,-0.000066,0.009995,0.000017,-0.000121,0.001623,-0.000012,-0.000002,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.482967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.485897,-0.003650,-0.001963,-1.092546,0.000085,-0.000066,0.009998,0.000017,-0.000111,0.001623,-0.000011,-0.000002,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.484921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.487852,-0.003650,-0.001963,-1.092526,0.000085,-0.000067,0.009992,0.000023,-0.000106,0.002350,-0.000010,-0.000002,-0.000000,10.000000,7.000000,0.000000,-0.010927,0.000021,0.000000,0.000000,0.000000,-0.070142,1486.000000,0.000000,0.000000,0.000000,0.000000,16.486876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,32,0
16.489805,-0.003650,-0.001964,-1.092506,0.000085,-0.000067,0.009995,0.000017,-0.000091,0.001623,-0.000009,-0.000002,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.066000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.488829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.491760,-0.003650,-0.001964,-1.092486,0.000085,-0.000067,0.009998,0.000016,-0.000082,0.001622,-0.000008,-0.000002,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.490784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.493713,-0.003650,-0.001964,-1.092466,0.000085,-0.000067,0.009992,0.000020,-0.000077,0.002348,-0.000007,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.492737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.495668,-0.003650,-0.001964,-1.092446,0.000085,-0.000067,0.009996,0.000012,-0.000062,0.001622,-0.000006,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.494692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.497622,-0.003649,-0.001964,-1.092426,0.000085,-0.000067,0.009999,0.000010,-0.000052,0.001621,-0.000005,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.496645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.499577,-0.003649,-0.001964,-1.092406,0.000085,-0.000067,0.009993,0.000014,-0.000047,0.002347,-0.000004,-0.000001,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.498598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.501530,-0.003649,-0.001964,-1.092386,0.000085,-0.000067,0.009996,0.000006,-0.000032,0.001620,-0.000003,-0.000000,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.500553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.503485,-0.003649,-0.001965,-1.092366,0.000085,-0.000067,0.009999,0.000003,-0.000022,0.001620,-0.000002,-0.000000,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.502506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
16.505438,-0.003649,-0.001965,-1.092346,0.000085,-0.000067,0.009993,0.000007,-0.000017,0.002346,-0.000001,0.000000,-0.000000,10.000000,7.000000,0.000000,-0.008610,0.000021,0.000000,0.000000,0.000000,0.000000,1486.000000,0.000000,0.000000,0.000000,0.000000,16.504461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.980000,6504,0,31,0
